,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,gRU_biLSTM_1fea_predicted,vANILLA_LSTM_predicted,cNN_LSTM_1fea_predicted,biLSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
390,55.44,76.83139093022012,58.19763782283234,62.95250276078852,76.39231191361408,65.54287108059962,69.01631070634676,59.34856038043656,63.217356368772535,51.20418141954296
391,59.98,77.85886698436374,59.183862594928726,63.11735632272376,76.23843848472427,68.14464897117497,70.17256334387258,61.92391522078447,66.54956571729223,51.49585804425721
392,65.97,79.02137172985447,60.37674374376409,64.54064764839103,76.16041554546122,69.25434129760053,71.67481226736734,62.160080705083054,67.58103301611648,52.06924581250531
393,65.01,79.61712815104367,60.43963110852624,65.23521684664172,76.36928226339991,68.60232853524833,72.16388288665034,60.694877100095496,66.36597688233084,52.9303400116556
394,61.71,79.21050115342314,58.687411541125535,64.1061998228701,76.52814053796679,66.35577984159616,71.32300173149973,57.99089303244538,63.37095613637095,53.91701948251308
395,56.91,77.46698401508874,54.83657194367866,60.5743103554551,76.112486927904,62.27530473928071,69.03994662157571,53.56299439527203,58.39109951515245,54.82495186422874
396,49.77,74.52047710083228,50.027972558614,55.53413457543984,74.48794929871991,57.34209263263676,65.56779109881127,48.05258431316904,52.7899180877812,55.4534802776057
397,43.14,70.94461657915097,45.42181937657458,50.48510058993086,71.98395690281991,52.83803195298183,61.68873070696119,43.01827751531072,48.14922043042053,55.77535226819491
398,38.87,67.55496362048099,42.33749663597253,46.83723767739715,69.62259677199403,49.9256021847644,58.36705521307327,40.304319546132746,45.737376106593175,55.90649496920423
399,38.06,64.4105111788993,40.22907953169448,44.67883318061586,67.43302856938362,47.13516641007632,55.58547343370519,37.605985531606464,43.42546446603518,55.82331456714184
400,35.26,61.20173570331906,37.80362792642432,42.577013418547246,65.71867951453802,43.66533490320186,52.665600078361855,34.413913920235494,40.54480887883535,55.53222736674751
401,30.54,57.63980243628281,34.87576366137231,39.77526069691663,64.14526181458619,39.40723257190368,49.201477567043234,30.584354645824728,37.07562994888652,54.914561201552
402,24.79,53.56306596822516,31.42134981063757,36.30760163967847,62.15418646188382,34.44149897840793,45.13579280498416,25.81662131191249,34.011863381441806,53.84951355718695
403,18.38,49.42600192102333,28.783812809624564,33.31582693765186,60.10072054491752,30.375639494139733,41.102888455460274,22.36395468326896,32.35704407782164,52.4112424334462
404,15.310001,45.498065622530426,27.60486733578168,31.904606180021897,58.004917121085846,26.93014700150441,37.55265526117451,19.45344264917813,31.310969581297567,50.644333569958256
405,12.52,41.81789383691748,27.378989410952624,32.02776218149625,56.40478165874661,23.7290235166489,34.39879939660317,17.065535268000254,30.62317244746541,48.69783132636326
406,9.43,38.49988961450794,27.242937647393084,32.798489212054804,55.54570413280519,21.11774326400164,31.63006075214885,15.966458894593892,30.120258777011635,46.63198749867856
407,7.49,35.52375570782789,26.615377573970285,33.1268680261186,55.08354915407413,18.79892272837939,29.25444286804138,15.532764690167724,29.71934077494694,44.4427350590967
408,5.43,32.92424920597111,25.47976741816294,32.62970755804464,54.14680234346163,16.953843569548418,27.29903189686811,15.06507122791624,29.43813485225876,42.06850442722791
409,4.14,30.68793544461704,24.29068384601737,31.66812914286849,52.63680249015987,15.449461140524216,25.735413376235005,14.190422374494558,29.226375744978725,39.62799303058369
410,3.02,28.803950070497383,23.699689131298413,30.93456952585484,50.83084847565069,14.27359435620951,24.50725097167849,13.087028467944757,29.081878372949426,37.32627001041294
411,2.26,27.25073488911093,23.97422824391089,30.95046293162421,49.20821384498522,13.387472779417882,23.56688972693274,12.163739477608225,28.98534751004077,35.34975343841269
412,1.74,25.994330639282644,24.29601603102582,31.313217814060703,48.13647623458904,12.735883139523906,22.859944723050496,11.791210676895284,28.9232811291528,33.758566700302005
413,1.38,24.99055996823424,23.905941331360868,31.14672859963768,47.56094548792065,12.260244026931163,22.33784950115691,11.986339598006037,28.883499197731663,32.49073603901463
414,1.11,24.30192711491992,23.07124913156944,30.3289949795652,46.80668865693025,12.16196699447474,21.98922185661688,12.185162946550594,28.894188828790853,31.399692677054087
415,1.74,23.890134234152622,22.11346408290937,29.16296842376293,45.60721858623288,12.223141871078823,21.79410346094041,11.915547632096338,28.921007635347383,30.46828857688432
416,2.15,23.608439931313647,21.024321614380582,27.80734301002291,44.28887005055432,12.167304442200336,21.666053132523835,11.249287641896832,28.9187615076711,29.75170859045818
417,1.87,23.38090109295452,19.99298693602832,26.482635006949742,42.93199421522132,12.068226424194869,21.549214496706952,10.413279762819863,28.90767822536968,29.22031941009151
418,1.67,23.178656978267544,19.236555550314765,25.445182946191416,41.60935551252846,11.960205997221417,21.444004360687423,9.51992510758803,28.894931924451328,28.83637893352748
419,1.52,22.99614594777688,18.700714111245816,24.716726059718816,40.50018945781712,11.860169112152647,21.35947249286293,8.788132710990718,28.88345709599453,28.57903206527505
420,1.41,22.86210454216565,18.007117463122988,24.006347659173016,39.62130727472627,11.837311026517318,21.303889779494124,8.320666598119775,28.884585422549808,28.407555900088106
421,1.54,22.797463640051724,17.054083595498877,23.115346491047163,38.84911510371533,11.891105468601214,21.282550514026028,8.011339872654085,28.89670651267167,28.28457462082288
422,1.7699999,22.776604334386995,15.969000786973565,22.169560437471254,37.90886542857299,11.935538589432609,21.28265787345573,7.488705222253426,28.90444902213124,28.187677472801127
423,1.81,22.775454956963145,14.946780082168118,21.366162458894067,36.891822184892014,11.962605796238249,21.286905938732893,6.824956074402453,28.9080824020462,28.11499092872025
424,1.81,29.58185123706416,26.40607720813908,25.343841959814814,38.27866182654571,29.216448155361725,27.510325779952773,30.45993769732312,38.09765382807085,28.078158223985582
425,54.18,38.52620741039254,37.20582115063653,34.71453716409145,41.07325304268925,40.20676982118537,37.650844932526375,40.180708845897314,48.10036978482,28.099343818113127
426,52.66,47.23165517124783,42.61926251176464,41.381298822802535,44.62829425535612,48.234206997006105,45.985540585975926,45.28714854999315,54.37408436122422,28.219009585578785
427,55.019997,54.46384947497489,45.119992023036495,45.28870210409352,48.13788243260943,53.56492686500663,52.0874421832961,47.25919391750941,57.33240923309515,28.492458263199403
428,55.33,59.75960806045652,45.65222113305905,47.2072572145767,51.179716100092406,56.355707873939245,56.26355980186659,47.06949612048938,57.86550142872903,28.95585734826287
429,53.84,63.05175339591625,44.52197473856302,47.42081827620621,53.54081520014804,56.74251337371548,58.498799968923656,45.248979115104376,56.46117272546845,29.6489950874509
430,50.67,63.9503981344194,40.98939901283268,45.58330479953883,54.86952918350983,53.70123544916271,58.31368284090418,40.20648773954655,51.56661001351663,30.55747479174935
431,42.29,64.01703676396049,38.401910451841765,43.47138062055724,55.59567047443987,52.82174700105708,57.41814100042806,39.09119588208172,50.4142433663286,31.64734983050433
432,44.42,64.49957319363978,38.50921093911017,43.284987809902496,56.14498025921908,54.2634704672431,57.72563945795855,41.03756761029159,52.39872558699525,32.88074548098702
433,49.37,65.68159630446739,40.31295461241963,44.66734782672477,56.7677070532185,56.52078878525502,59.19201349123853,43.6602616438768,55.16570227375036,34.2368319087487
434,53.030003,66.80111517634083,41.495920802159134,45.87131436294842,57.34352409169943,57.13410163083052,60.47009592551887,43.91051857959528,55.54899648864934,35.68720307174274
435,51.3,66.89740184917407,40.81064766746837,45.35490287556839,57.59401258697216,55.11713370978865,60.248080835072166,41.0126012801691,52.64900357358229,37.17425747830461
436,45.24,66.68685948209732,40.141785789913776,44.260653466324825,57.71697492045568,54.54523213286151,59.51385601061174,40.515855514205946,52.05657318962695,38.64815088183733
437,46.69,67.01828435684301,40.98215330387133,44.50034286602181,58.01647825810378,56.01038100559078,59.79845954348692,42.59802218537882,54.09966102838887,40.09045956216956
438,51.26,67.12819515181393,40.17980365854886,44.90182924153786,58.2503870892918,55.48524603827588,60.100362680151854,41.80052266017458,53.28961518551769,41.4745836417779
439,47.8,66.60464320981539,37.79119528344764,44.12364599333227,58.29948613514144,53.72656385422458,59.39038845628257,39.61807807148783,51.03518504667339,42.76600390638337
440,44.070004,65.7693194839669,35.80338702554714,42.9703194265375,58.31045363766574,52.44576164772516,58.26859609060373,38.393885860743374,49.658727693397786,43.93577541170401
441,43.36,64.60479385509359,34.591513783089084,41.913026922153165,58.30013450189336,50.72119871145002,57.001577992843096,36.732260811314944,47.78754966771533,44.95532370874466
442,40.84,63.98045877473551,35.41559002986131,41.862698505579104,58.60828553634949,51.23203592883306,56.41802686525004,38.06013275993399,48.85269835624951,45.824888777407
443,44.67,63.76875439971376,37.40875994398627,43.0336530697133,59.32245730341137,51.65732241635289,56.52841762002432,39.06798519439786,49.538725112035024,46.563807945558246
444,45.04,62.496507266200666,38.46986265558154,43.33752235750256,60.04951220203729,48.15446630686785,55.29133385736839,35.227308956295964,45.18367511063054,47.14780114139125
445,35.5,61.19370269187324,41.92644895595257,44.20055323656118,61.17666832902744,47.09311519502347,53.61251024831933,35.53390012139115,44.40182480112028,47.5719003599238
446,37.890003,60.05462335292577,43.481800800498746,45.98756567953223,62.956342439215454,46.32518792998455,52.56290552113629,36.87200910739515,43.88362820008561,47.83972635054972
447,37.51,58.79647188100628,42.67489574721801,45.646491086634654,65.53477070637439,44.78238661327903,51.463839673164216,38.607547966542015,42.44071746491231,47.96025941380041
448,34.72,58.28656932218769,42.95139048552052,45.42701052076362,64.96180816567139,45.79582594826104,51.09288968759392,40.29712435925597,43.92482896004828,47.19666441751293
449,39.58,58.48685570609777,43.82386057404535,46.05077722767034,64.76153020210873,47.19007549565092,51.716433255293815,42.14743676401312,45.6344331491185,46.4539518828456
450,41.69,58.29495598822546,42.85240509133676,45.67272888921869,64.30248654175213,46.02168071713468,51.73134569058789,40.29351203020958,44.09048245498913,45.67168055596397
451,36.689995,57.71547609861359,41.20036660745452,44.1458083477614,63.63510664534477,44.81326402729561,50.91551506903402,38.56430106215446,42.7832950898257,44.87268220891764
452,35.3,57.278156934619886,41.1500213501856,43.48798554568423,63.00472575553376,44.822568511202974,50.3627992537204,38.45535018679028,42.97961970027116,44.12432383130018
453,37.09,56.78063228651969,41.55538529569201,43.70304542915584,62.48048755521988,44.1988144348174,49.97083208097112,37.47464916260632,42.39065849945593,43.46746936917717
454,35.5,56.12813956436412,41.29787002049105,43.53554787812836,62.51769286032821,43.2599541170006,49.324835656855846,36.82125125310229,41.52529939433362,42.944431068371706
455,34.02,55.67557957152668,40.857679518024575,43.06700185569985,62.542814966878105,43.25693121227413,48.87786677471025,37.43606292051988,41.69017400713743,42.36423123905478
456,35.39,54.63009239423567,39.01053737407387,41.703882332749366,62.040048652504304,40.99680049822143,47.866515685890256,34.81501295976988,39.45973764828774,41.68669640364988
457,29.64,53.511503970752976,37.91264616456793,40.23917131808632,61.14075554724924,39.90835270835541,46.57277561556851,33.65508273550511,38.65775428807837,40.93715075704515
458,30.16,52.17892083774826,37.05416648329387,39.23053158113797,60.14210234234988,38.19682446989801,45.25761418139125,31.654896566886208,37.26511302704714,40.20168814151288
459,27.4,50.241137863914425,34.721860761266505,37.2969335199756,59.28411525140033,35.12507541309205,43.258278467862525,28.48658086069502,35.007634722434105,39.49120869679796
460,22.07,47.99945613107534,32.15851544143704,34.730289529041414,58.13301586650013,32.46599916335954,40.87138784363652,26.07253040584167,33.65853507795038,38.659985680146654
461,19.78,46.293805295122326,31.24368890026513,33.18330750983816,56.66747965778919,31.927360063857808,39.28089788927546,25.924475437024256,33.66965204164151,37.67637121575279
462,22.33,45.81660736571207,32.426082506379565,33.387197802447204,55.73487986828472,33.730409058504506,39.31708012217135,28.430802374248525,35.02209245896709,36.73936337437003
463,27.78,46.36777383709904,34.57542670932888,34.89421895784649,55.44039505770339,35.93468129281015,40.513952515687336,31.03203083715423,36.78972968250751,35.89754756065496
464,30.86,47.61913429881827,36.35939940687862,36.59759419490723,55.541237138494914,38.25571216963211,42.17297146758696,33.3940751212086,38.78315010196843,35.13432726982799
465,33.6,49.74713713121263,38.51651980067722,38.3847329430897,56.27404313441381,41.86439099541203,44.51545317948043,37.42866985547855,42.19704945105584,34.499489911141
466,39.61,52.92772549377937,42.32340518455264,41.48694050162773,57.21998917459084,46.74192776486548,47.91237289798032,42.45493943171733,47.47560105656941,33.973218196923376
467,47.12,56.92952086973242,46.520190545883885,45.70372418809925,58.497974774875765,51.99100394420915,52.085766534158026,47.1802952621139,53.17876973198232,33.70227667774929
468,53.360004,60.525539703155125,48.74922912706061,48.9351167168697,60.47973301314962,54.751960082553616,55.69014256240251,48.82388813752637,55.10158974843752,33.83592022194457
469,52.06,68.41282861639286,59.38710031061214,56.900521193192176,63.864089573287714,69.64362237952045,63.223002211722665,67.64628649850575,75.11692399051053,34.362916086040954
470,90.19,74.62678398710423,63.50211146790141,64.34657548088242,67.05606645575013,72.19060906938518,70.30057788581259,66.185895122073,74.3174962057454,35.36834135535886
471,70.49,78.88247809903815,62.56614353942594,65.62775660301608,69.96743526019169,73.44881948373666,73.55706304991693,65.37418626058489,73.57247228570922,36.854953693680784
472,69.88,78.56280802930122,55.92837945216825,61.45776478719908,70.90060342314752,65.10801065805475,71.69844818259628,53.31805069878029,61.4656462323912,38.58988207763915
473,46.75,78.01319511201463,53.551298532695256,57.56158582902892,71.07649606056019,65.55149351636537,69.55810112087323,54.458359408452175,62.62231567711467,40.49304900319861
474,59.91,77.88439747776387,53.93015101432624,57.239810672435134,71.28370397005567,66.33956225245083,69.65118806168404,55.77864041386534,63.89544694710765,42.53406543649338
475,61.31,79.17101814433568,56.18018152163967,58.92192663732833,71.79262976857267,70.0829203251596,71.48183474502432,60.512126089703145,68.74270414721188,44.64192258766749
476,69.7,80.09084847696637,56.20549308600668,60.09979009652678,71.95237217961943,69.71329233413543,72.81556725545288,59.17657478423024,67.72033082360932,46.74134255071928
477,63.33,81.41805521813863,56.63330988792846,60.53300013097587,72.27074551585252,71.81356275227739,73.90918513863937,61.3566616756373,70.19969370328393,48.84001310285
478,69.17,82.70619996759481,57.42689816175264,61.28351411753477,72.64739607663121,72.89127459917337,75.18750334264769,62.01504443081839,71.15951226584774,50.918399038027935
479,68.85,80.9711621191199,52.29322284390261,58.19928400075441,71.84295818514673,65.26787937431293,72.97425712307121,51.5121850979191,60.94126067599733,52.84825004458508
480,47.86,78.08134940409268,47.05668877205218,52.8271444437581,70.7969405259678,60.96791107560532,68.85922070473966,47.20643202052881,56.331541476822366,54.57863144093261
481,47.94,74.57453573131671,42.91875742906532,48.76104287450136,69.2234133614994,56.61134962183759,65.06303337227087,42.87523265321266,51.85161351289461,55.96297023940034
482,43.14,74.03866482103176,45.85699556214799,49.59452675443695,68.62238580282059,61.954085325617136,65.01547946017416,50.83496181536901,59.974848981397805,57.08701504801604
483,63.19,75.41652837232776,50.382199734193314,54.31539874982838,69.21783488132868,66.14491750131715,67.87843547708142,55.98497681740207,65.21390494730277,58.0681749811348
484,66.14,76.27852775882651,51.52756907266911,57.133133290876366,70.27779663584754,65.33941022570939,69.28735326968997,54.58846640672791,63.46054442282564,58.91777119587288
485,58.0,75.9951072847649,50.83205258533282,57.02577386117597,71.24273897982097,62.98107299960997,68.43500360134313,51.98019642828597,60.170419970748505,59.58496584463683
486,53.13,76.6348937026524,54.233826634124654,58.42403991428876,72.4655165721976,65.85977085603291,68.6837911864355,56.44588137454014,64.11041841693127,60.08117691853833
487,63.87,76.59504019827813,56.027747972159965,60.39030050312234,73.62109979210294,64.31604330111037,68.92954323628028,54.80253268920307,61.8112004501202,60.45552451429561
488,55.78,75.50386421584561,55.14496716821019,60.24556315119135,74.57855223703962,61.359069895001554,67.48799238721652,52.09966010741337,58.065716239685976,60.6970537599055
489,50.47,75.47970623907617,57.105678748089055,61.365334633487606,75.73774778599135,63.743964896887256,67.24248873762086,56.64095977356633,61.6202859128969,60.77858377387209
490,60.84,76.09744818739851,60.5621766348121,64.93139387076333,76.88717573192719,65.32811853980914,68.40502295432758,59.32372877587292,63.55683109565889,60.73790086527622
491,61.44,75.84034129904778,58.6922406103752,65.11078937270582,77.60208006921526,63.13428964140043,68.27099628432434,56.9792724925077,60.4338589603647,60.599373519573
492,53.55,76.50419306988303,58.2535741907931,63.88376792522573,79.00728448860829,65.83482978695271,68.66658841664116,62.09243584402438,64.09171682529482,60.4865577047396
493,63.59,76.81298405074365,57.580636865083605,63.1526038970552,77.46552729498379,65.24354457024751,69.23871734294885,59.43365220136498,63.01965503152269,59.774575228008864
494,58.18,76.6846832169911,57.79523362944669,62.53524086436708,76.89867792651313,64.33747308531332,68.91709796278246,57.65109412218305,61.77723276859773,59.46256767443095
495,56.71,75.82887278585156,57.41695373144079,62.07231542384641,75.89182330321941,62.20871663182419,67.78422863006276,54.225225249227485,59.1283346138182,59.2098983091745
496,52.6,74.76938257078865,56.47024143964785,61.24399742705759,76.46411221612821,60.958379242317406,66.48742776345112,54.11736059868144,57.88247263896912,59.32261307983877
497,52.51,73.38325023831885,54.52153727520057,59.83642689003743,76.04660612963139,58.9961267388593,65.08023193189149,52.3879264914195,55.7273983895954,59.136514981344
498,49.35,72.34150169528566,53.63698398811731,58.627702857517264,75.60597776909869,58.692522692014016,64.07466983192789,52.90607678054332,55.82259041726308,58.86347679566047
499,51.45,70.75289368857463,51.16309433427056,56.75164945067429,74.26051571470363,55.91999699630419,62.6302602749125,49.367240526500645,52.550013969224814,58.38664515136331
500,44.86,68.40642915234797,46.68199173187666,52.661802501672064,72.95247368427631,52.21687976395135,60.07277762197942,45.37590322205252,48.37385845909089,57.87644367021104
501,39.47,66.61713900539777,45.29231864331362,49.9244401768194,71.16618960135773,51.744952972030696,58.19845880670652,45.11246844261004,48.60049211010157,57.10047497337887
502,43.69,64.22133965359349,43.93800680377229,48.42876333449179,68.8892897654032,48.01116883434697,56.08982277339536,39.86215026202082,44.50188799977476,56.19621807331531
503,34.91,61.71109093955487,43.504977806792894,47.302259784427264,67.9541975530602,45.417491317996856,53.49318550492449,37.83191608360695,42.28312224245956,55.483330409236125
504,33.76,58.97621261719331,41.79233387230136,45.98496379217714,67.01997263650222,42.29799678619021,50.82578784684677,35.28308954782932,39.69260656656847,54.56556306172516
505,29.63,56.62834188294625,39.81138819755424,43.87047140723017,66.76037332531295,40.785348733622506,48.63113796456389,35.654885778316064,38.82806423514662,53.502039500244486
506,30.37,53.78875654032396,37.13921620248514,41.2788905573895,64.99344341095643,36.896234446944014,46.0359953077614,31.45773202678486,35.702894389173856,51.90387860937699
507,22.7,50.87716038650184,35.255035055287806,39.066419009776354,62.83224756900294,34.00092113995979,43.09991699379388,28.404059350818844,34.2077564490816,50.093419708994105
508,21.02,51.13043601677307,38.76468428005997,40.28680522348358,62.22429006439132,40.27270956188998,43.927131925069695,37.50515608133608,40.49722970569636,48.35483689425221
509,42.120003,53.86960871632264,44.952742872258135,45.11816480764473,63.08601157942496,46.78729659680475,48.10792704663616,45.67467398947444,47.89994025500364,46.75087438400718
510,49.88,57.67901599425259,50.54905312864258,50.67503836685257,63.87565071030564,52.02528317858643,52.69095795463972,50.06767449673458,53.29332434855949,45.17096880636247
511,53.19,61.14727289615811,53.15356763213186,54.41720075022664,65.42880063399953,54.7841258097266,56.19741797282372,51.4965906144834,55.14921944366107,44.02855922000743
512,52.05,65.21834247039705,56.39654234878881,57.44435775214352,67.87623776640285,60.23483562856874,59.89866588804767,57.57249017894751,61.10766358185923,43.31967964130372
513,62.23,67.15796107997008,55.86562260279123,58.57751758684947,69.0441694258106,58.076641640473134,61.61209712502367,52.88410809410502,56.76551776288736,42.78144682356537
514,48.36,68.47232679131544,54.81269604854804,57.81132491338061,69.78860813170054,58.89125973199744,61.95859442166456,53.132651489122,57.35450422474487,42.57393157138879
515,53.49,70.0866252780277,55.34259272233319,58.13677134145279,71.03931180632043,61.36448417839743,63.341131265782806,56.197119050490045,60.198649185499136,42.77994379154956
516,58.58,72.13377172424967,56.68066171168691,59.59018224986815,71.52058518388559,64.14628067662491,65.56800581767067,58.52996788492648,63.24448672818388,43.10197155856618
517,62.045,73.27744015254513,56.04581803773934,59.90158353843129,71.8774816095994,63.31498187684676,66.66242784403649,56.35236920618424,61.477249471146266,43.7390676754506
518,55.850002,74.38625676283822,56.13297284378749,59.61118259635229,72.0889249538509,64.5465839933274,67.30761591479872,57.27704123858575,62.82958252904214,44.60055763092999
519,60.14,74.24354029428983,54.49977067710053,58.38639254094048,71.96768879159002,61.94631334494157,66.90874826733261,53.46635827802053,59.16963641795,45.63300169005583
520,51.71,73.68014326826444,52.57823897380173,56.13271181301724,71.43136318254399,60.86399556800276,65.83682119911931,52.10444707492589,58.00101850022692,46.69207088774736
